ProjID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectYearStarted,ProjectYearEnded,ProjectPI,OutputTitle,OutputType,OutputStatus,OutputYear,OutputVolume,OutputNumber,OutputPages,doi,title,abstract,year,publication_date,cited_by_count,authors,affiliations,topics,OutputVenue,OutputMonth,OutputBibliography,matched_dataset_terms
1802.0,Active,Estimating Two-Sided Assignment Models Using LEHD Data,Colorado,2017.0,,Richard K Mansfield,Health-Related Research Using Confidential U.S. Census Bureau Data,article,published,2008.0,,,,https://doi.org/10.2139/ssrn.1440932,Health-Related Research Using Confidential U.S. Census Bureau Data,"Economic studies on health-related issues have the potential to benefit all Americans. The approaches for dealing with the growth of health care costs and health insurance coverage are ever changing and information is needed on their efficacy. Research on health-related topics has been conducted for about a decade at the Census Bureau’s Center for Economic Studies and the Research Data Centers. This paper begins by describing the confidential business and demographic Census Bureau data products used in this research. The discussion continues with summaries of nearly 30 papers, including how this work has benefited the Census Bureau and its research findings. Some focus on data linkages and assessing data quality, while others address important questions in the employer, public, and individual insurance markets. This research could not have been accomplished with public-use data. The newly available data from the Agency for Healthcare Research and Quality and National Center for Health Statistics, as well as additional Census Bureau data now available in the Research Data Centers are also discussed.",2008,2008-01-01,1,Rosemary Hyson; Alice Zawacki,United States Census Bureau; United States Census Bureau,Healthcare Policy and Management; Global Health Care Issues; Primary Care and Health Outcomes,SSRN Electronic Journal,01,"Hyson, Rosemary; Zawacki, Alice. 2008. ""Health-Related Research Using Confidential U.S. Census Bureau Data"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.1440932",true
641.0,Completed,Employer Health Insurance Offer Decisions in An Era of High Deductible Plans,Washington,2009.0,2014.0,Amanda M Pomeroy,Comparing Methods for Imputing Employer Health Insurance Contributions in the Current Population Survey,article,published,2013.0,,,,https://doi.org/10.2139/ssrn.2318480,Comparing Methods for Imputing Employer Health Insurance Contributions in the Current Population Survey,The degree to which firms contribute to the payment of workers’ health insurance premiums is an important consideration in the measurement of income and for understanding the potential impact of the 2010 Affordable Care Act on employment-based health insurance participation. Currently the U.S. Census Bureau imputes employer contributions in the Annual Social and Economic Supplement of the Current Population Survey based on data from the 1977 National Medical Care Expenditure Survey. The goal of this paper is to assess the extent to which this imputation methodology produces estimates reflective of the current distribution of employer contributions. The paper uses recent contributions data from the Medical Expenditure Panel Survey-Insurance Component to estimate a new model to inform the imputation procedure and to compare the resulting distribution of contributions. These new estimates are compared with those produced under current production methods across employee and employer characteristics.,2013,2013-01-01,6,Hubert P. Janicki; Brett O’Hara; Alice Zawacki,United States Census Bureau; United States Census Bureau; United States Census Bureau,Healthcare Policy and Management; Global Health Care Issues; Healthcare Systems and Reforms,SSRN Electronic Journal,01,"Janicki, Hubert P.; O’Hara, Brett; Zawacki, Alice. 2013. ""Comparing Methods for Imputing Employer Health Insurance Contributions in the Current Population Survey"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2318480",true
69.0,Completed,Using the Economic Census to Study the Arts Sector,Washington,2001.0,2002.0,Thomas H Pollak,Using Census business data to augment the MEPS-IC,article,published,2006.0,31,1-2,47-67,https://doi.org/10.3233/jem-2006-0265,Using Census business data to augment the MEPS-IC,"This paper has two aims: first to describe methods, issues, and outcomes involved in matching data from the Insurance Component of the Medical Expenditure Panel Survey (MEPS-IC) to other business microdata collected by the US Census Bureau, and second to present some simple results that illustrate the usefulness of such combined data. We present the results of linking the MEPS-IC with data from the 1997 Economic Censuses (EC), but also discuss other possible sources of business data. An issue in any linkage is whether the linked sample remains representative and large enough to be useful. The EC data are attractive because, given the survey’s broad coverage and large sample, most of the MEPS-IC sample can be matched to it. We use the combined EC/MEPS-IC data to construct productivity measures that are useful auxiliary data in examining employers’ health insurance offering decisions.",2006,2006-08-14,5,Kristin McCue; Alice Zawacki,United States Census Bureau; United States Census Bureau,Healthcare Policy and Management; Global Health Care Issues; Health disparities and outcomes,Journal of Economic and Social Measurement,08,"McCue, Kristin; Zawacki, Alice. 2006. ""Using Census business data to augment the MEPS-IC"". Journal of Economic and Social Measurement, 31(1-2), pp. 47-67. . https://doi.org/https://doi.org/10.3233/jem-2006-0265",true
607.0,Completed,Scale and Scope Economies and the Organization of the U.S. Advertising and Marketing Services Industry,Boston,2007.0,2012.0,Alvin J Silk,Economic Factors Underlying the Unbundling of Advertising Agency Services,preprint,published,2008.0,,,,https://doi.org/10.3386/w14345,Economic Factors Underlying the Unbundling of Advertising Agency Services,"This paper addresses a longstanding puzzle involving the unbundling of services that has occurred over more than two decades in the U.S. advertising agency industry: How can the shift from the bundling to the unbundling of services be explained and what accounts for the slow pace of change?Using a cost-based theoretical framework of bundling due to Evans and Salinger (2005, 2008), we develop a simple model of an advertising agency's decision to unbundle its services as a tradeoff between the fixed cost to the advertiser of establishing and maintaining a relationship with an advertising agency and pecuniary economies of scale available in providing media services.The results from an econometric analysis of cross-sectional and pooled data collected by the U.S. Census Bureau for quinquennial censuses conducted between 1982 and 2002 support the key predictions of the model.We find that advertising agency establishments are more likely to unbundle if they are large and diversified in their service offerings and are less likely to do so with increasing age and greater geographical scope.We also find a strong trend toward unbundling over time, a result that is partially explained by increases in media prices over time.",2008,2008-09-01,11,Mohammad Arzaghi; Ernst R. Berndt; James Davis; Alvin J. Silk,National Bureau of Economic Research; American University of Sharjah; Harvard University; National Bureau of Economic Research; American University of Sharjah; Harvard University; Harvard University; National Bureau of Economic Research; American University of Sharjah; American University of Sharjah; Harvard University; National Bureau of Economic Research,Digital Platforms and Economics; Consumer Market Behavior and Pricing; Firm Innovation and Growth,,09,"Arzaghi, Mohammad; Berndt, Ernst R.; Davis, James; Silk, Alvin J.. 2008. ""Economic Factors Underlying the Unbundling of Advertising Agency Services"". No Source, , pp. . . https://doi.org/https://doi.org/10.3386/w14345",true
69.0,Completed,Using the Economic Census to Study the Arts Sector,Washington,2001.0,2002.0,Thomas H Pollak,Economic Factors Underlying the Unbundling of Advertising Agency Services,article,published,2009.0,,,,https://doi.org/10.2139/ssrn.1458598,Economic Factors Underlying the Unbundling of Advertising Agency Services,"This paper addresses a longstanding puzzle involving the unbundling of services that has occurred over more than two decades in the U.S. advertising agency industry: How can the shift from the bundling to the unbundling of services be explained and what accounts for the slow pace of change? Using a cost-based theoretical framework of bundling due to Evans and Salinger (2005, 2008), we develop a simple model of an advertising agency’s decision to unbundle its services as a tradeoff between the fixed cost to the advertiser of establishing and maintaining a relationship with an advertising agency and pecuniary economies of scale available in providing media services. The results from an econometric analysis of cross-sectional and pooled data collected by the U.S. Census Bureau for quinquenial censuses conducted between 1982 and 2002 support the key predictions of the model. We find that advertising agency establishments are more likely to unbundle if they are large and diversified in their service offerings and are less likely to do so with increasing age and greater geographical scope. We also find a strong trend toward unbundling over time, a result that is partially explained by increases in media prices over time.",2009,2009-01-01,3,Mohammad Arzaghi; Ernst R. Berndt; James C. Davis; Alvin J. Silk,American University of Sharjah; Massachusetts Institute of Technology; National Bureau of Economic Research; United States Census Bureau,Digital Platforms and Economics; Consumer Market Behavior and Pricing; Merger and Competition Analysis,SSRN Electronic Journal,01,"Arzaghi, Mohammad; Berndt, Ernst R.; Davis, James C.; Silk, Alvin J.. 2009. ""Economic Factors Underlying the Unbundling of Advertising Agency Services"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.1458598",true
2988.0,Active,"Credit Market Frictions, Creditor's Rights, and the Real Economy",Atlanta,2023.0,,Jianzhang Lin,Aggregate Advertising Expenditure in the U.S. Economy: What's Up? Is It Real?,report,published,2020.0,,,,https://doi.org/10.3386/w28161,Aggregate Advertising Expenditure in the U.S. Economy: What's Up? Is It Real?,"The two components of the advertising industry -the creative sector that develops and produces messages, and the communications sector that transmits messages via various media -have each been greatly affected by advances in creative design and communications technologies.As the media composition of advertising has changed in the last century for both local and national advertising -from newspapers, outdoor and radio advertising to network and cable television, and most recently to internet and digital media -so too has been transformed the very concept of advertising, its functionality and its measurement.We compare four sources of annual nominal U.S. aggregate advertising expenditure data -from the public sector Internal Revenue Service and the U.S. Census Bureau Survey of Service Industries, and the private sector McCann Erickson and Magna Global advertising agencies-that are available over various time periods.In nominal terms, we estimate the elasticity of advertising expenditures with respect to Gross Domestic Product, and find that this elasticity appears to have increased substantially beginning in the late 1990s -from about 1.4 to 1.9.The timing of this structural break coincides roughly with the decline of print, radio and network and cable television, and the dramatic increase in digital and internet-based advertising.To understand the forces underlying this structural break in nominal advertising expenditures, data on media-specific advertising prices are needed, thereby converting nominal to real advertising.However, currently annual U.S. Bureau of Labor Statistics Producer Price Index data on digital and many other advertising media prices are only available beginning in 2010.The availability of media-specific quality-constant price indexes would not only enable researchers to trace more completely the recent impact of digital and internet advertising, but would also facilitate contemporary and longstanding issues to be addressed surrounding the measurement of advertising effects, including how variations in the durability of response to advertising across media are related to inter-media price differentials, and why heterogeneity among firms and industries may arise with respect to the procyclicality of advertising policies.",2020,2020-12-01,2,Alvin J. Silk; Ernst R. Berndt,Harvard University; National Bureau of Economic Research; Harvard University; National Bureau of Economic Research,Cultural Industries and Urban Development; ICT Impact and Policies; Art History and Market Analysis,,12,"Silk, Alvin J.; Berndt, Ernst R.. 2020. ""Aggregate Advertising Expenditure in the U.S. Economy: What's Up? Is It Real?"". No Source, , pp. . . https://doi.org/https://doi.org/10.3386/w28161",true
607.0,Completed,Scale and Scope Economies and the Organization of the U.S. Advertising and Marketing Services Industry,Boston,2007.0,2012.0,Alvin J Silk,How Concentrated is the U.S. Advertising and Marketing Services Industry? Myth Versus Reality,article,published,2013.0,34,1,166-193,https://doi.org/10.1080/10641734.2013.754721,How Concentrated is the U.S. Advertising and Marketing Services Industry? Myth Versus Reality,"We analyze changes in concentration levels in the U.S. advertising and marketing services industry using data from the U.S. Census Bureau's quinquennial Economic Census and the Service Annual Survey. These data, heretofore largely ignored, allow us to redress some of the measurement problems surrounding estimates found in the existing literature. Firm level concentration, as measured by the Herfindahl–Hirschman Index (HHI), varies across the sectors comprising the industry, but all are within the range generally considered as indicative of a competitive industry. The data available allowed HHI to be calculated for the period 1977–2002 in the case of advertising agencies and for 1997 and 2002 for the other industry sectors. At the holding company level, the four largest organizations account for only about a quarter of the industry's total revenue, a share that changed little over the period 2002–2008, but one that is approximately half of estimates frequently cited in the trade press. The persistence of a diverse and relatively unconcentrated size structure appears quite consistent with other research on the underlying economics of this industry.",2013,2013-02-01,9,Alvin J. Silk; Charles W. King,Harvard University,Consumer Market Behavior and Pricing; Merger and Competition Analysis; Digital Platforms and Economics,Journal of Current Issues & Research in Advertising,02,"Silk, Alvin J.; King, Charles W.. 2013. ""How Concentrated is the U.S. Advertising and Marketing Services Industry? Myth Versus Reality"". Journal of Current Issues & Research in Advertising, 34(1), pp. 166-193. . https://doi.org/https://doi.org/10.1080/10641734.2013.754721",true
607.0,Completed,Scale and Scope Economies and the Organization of the U.S. Advertising and Marketing Services Industry,Boston,2007.0,2012.0,Alvin J Silk,Aggregate Advertising Expenditure in the U.S. Economy: What&amp;Apos;S Up? Is it Real?,article,published,2020.0,,,,https://doi.org/10.2139/ssrn.3743893,Aggregate Advertising Expenditure in the U.S. Economy: What&amp;Apos;S Up? Is it Real?,"The two components of the advertising industry – the creative sector that develops and produces messages, and the communications sector that transmits messages via various media – have each been greatly affected by advances in creative design and communications technologies. As the media composition of advertising has changed in the last century for both local and national advertising – from newspapers, outdoor and radio advertising to network and cable television, and most recently to internet and digital media – so too has been transformed the very concept of advertising, its functionality and its measurement.We compare four sources of annual nominal U.S. aggregate advertising expenditure data – from the public sector Internal Revenue Service and the U.S. Census Bureau Survey of Service Industries, and the private sector McCann Erickson and Magna Global advertising agencies– that are available over various time periods. In nominal terms, we estimate the elasticity of advertising expenditures with respect to Gross Domestic Product, and find that this elasticity appears to have increased substantially beginning in the late 1990s – from about 1.4 to 1.9. The timing of this structural break coincides roughly with the decline of print, radio and network and cable television, and the dramatic increase in digital and internet-based advertising. To understand the forces underlying this structural break in nominal advertising expenditures, data on media-specific advertising prices are needed, thereby converting nominal to real advertising. However, currently annual U.S. Bureau of Labor Statistics Producer Price Index data on digital and many other advertising media prices are only available beginning in 2010. The availability of media-specific quality-constant price indexes would not only enable researchers to trace more completely the recent impact of digital and internet advertising, but would also facilitate contemporary and longstanding issues to be addressed surrounding the measurement of advertising effects, including how variations in the durability of response to advertising across media are related to inter-media price differentials, and why heterogeneity among firms and industries may arise with respect to the procyclicality of advertising policies.Institutional subscribers to the NBER working paper series, and residents of developing countries may download this paper without additional charge at www.nber.org.",2020,2020-01-01,0,Alvin J. Silk; Ernst R. Berndt,Massachusetts Institute of Technology; National Bureau of Economic Research,Consumer Market Behavior and Pricing; Merger and Competition Analysis,SSRN Electronic Journal,01,"Silk, Alvin J.; Berndt, Ernst R.. 2020. ""Aggregate Advertising Expenditure in the U.S. Economy: What&amp;Apos;S Up? Is it Real?"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.3743893",true
1380.0,Completed,How Long Will They Stay? Foreign-Born Out-Migration from New U.S. Destinations,Minnesota,2014.0,2022.0,Jack DeWaard,Who Votes for Medicaid Expansion? Lessons from Maine's 2017 Referendum,article,published,2019.0,44,4,563-588,https://doi.org/10.1215/03616878-7530801,Who Votes for Medicaid Expansion? Lessons from Maine's 2017 Referendum,"Abstract Context: In November 2017, Maine became the first state in the nation to vote on a key provision of the Affordable Care Act: the expansion of Medicaid. Methods: This study merged official election results from localities across Maine with Census Bureau and American Hospital Association data to identify characteristics of areas that support Medicaid expansion. Findings: Places with more bachelor's degree holders more often vote in favor, whereas those with more associate's degree graduates tend to vote against. Conditional on education rates, areas with more uninsured individuals who would qualify for expanded coverage tend to vote in favor, while those with more high-income individuals tend to vote against. Also conditional on education rates, greater hospital employment is associated with support for expansion, but the presence of other health professionals, whose incomes might decrease from expansion, is associated with less support. Conclusions: Voting patterns are mostly consistent with economic self-interest, except for the sizable association of bachelor's degree holders with support for Medicaid expansion. Direct democracy can shift Medicaid policy: extrapolating to other states, the model predicts that hypothetical referenda would pass in 5 of the 18 states that had not yet expanded Medicaid at the time of Maine's vote.",2019,2019-04-12,5,David A. Matsa; Amalia R. Miller,University of Virginia,Healthcare Policy and Management; Global Health Care Issues; Primary Care and Health Outcomes,Journal of Health Politics Policy and Law,04,"Matsa, David A.; Miller, Amalia R.. 2019. ""Who Votes for Medicaid Expansion? Lessons from Maine's 2017 Referendum"". Journal of Health Politics Policy and Law, 44(4), pp. 563-588. . https://doi.org/https://doi.org/10.1215/03616878-7530801",true
2888.0,Active,Occupational Mobility Among Recent U.S. Birth Cohorts,Stanford,2023.0,,David B Grusky,Occupational mortality: work or way of life?,article,published,1978.0,32,2,73-78,https://doi.org/10.1136/jech.32.2.73,Occupational mortality: work or way of life?,"For more than 100 years the Registrar General has reviewed mortality in depth in a series of supplements relating extra information provided by decennial censuses to deaths in a period before and after the census. The volume describing occupationl mortiality in 1970--72 was recently published (Registrar General, 1978). Here we consider in more detail one of the questions raised by occupational mortality studies: how much does mortality of an occupation group reflect work environment and how much way of life? We first describe the traditional method of distinguishing these direct and indirect influences (that is, the comparison of the mortality of men following an occupation with that of their wives) and then introduce an alternative which we call 9social class standardisation9.",1978,1978-06-01,117,A J Fox; A M Adelstein,,Occupational Health and Safety Research; Climate Change and Health Impacts; Employment and Welfare Studies,Journal of Epidemiology & Community Health,06,"Fox, A J; Adelstein, A M. 1978. ""Occupational mortality: work or way of life?"". Journal of Epidemiology & Community Health, 32(2), pp. 73-78. . https://doi.org/https://doi.org/10.1136/jech.32.2.73",true
592.0,Completed,Survey of Industrial Research and Development: Evaluation of Imputation Methods,Washington,2006.0,2009.0,Adriana Perez,Public Use Microdata Area Fragmentation: Research and Policy Implications of Polygon Discontiguity,article,published,2013.0,1,1,41-55,https://doi.org/10.1007/bf03354886,Public Use Microdata Area Fragmentation: Research and Policy Implications of Polygon Discontiguity,"Abstract The American Community Survey (ACS) is created by the Unites States Census Bureau and contains the most recent and detailed information on the population. The U.S. Census Bureau releases Public Use Microdata Sample (PUMS) ACS files to allow public entities the ability to examine detailed individual-level data. In order to protect the confidentiality of survey participants, the Census only allows individual-level observations to be geographically referenced with Public Use Microdata Areas (PUMAs)—polygons that contain at least 100,000 people. Microdata files offer the unique advantage of creating custom tabulations on the population that are not made available elsewhere. The advantages from using PUMS files are limited by the typology of PUMAs. Our project fills a gap by introducing the reader to how PUMA typology is produced and how it affects research. The specific aim of this project is to highlight the fact that PUMAs can be fragmented—made up of physically non-adjacent/multi-part polygons. This is important because the treatment of fragmented/multi-part polygons as contiguous spatial entities erroneously imposes a false structure of contiguity that challenges theoretical and statistical assumptions in geographically aware research. By providing evidence from three metropolitan areas in Texas (USA) and displaying the degree of polygon discontiguity concentration by state, we outline some of the implications of polygon discontiguity for research and policy. We compliment our descriptive investigation by discussing solutions in closing and by identifying and discussing the three general elements in polygon fragmentation: quantity, distance, and size.",2013,2013-04-01,18,Carlos Siordia; A J Fox,The University of Texas Medical Branch at Galveston; Texas A&M University,"Urban, Neighborhood, and Segregation Studies; Human Mobility and Location-Based Analysis; Spatial and Panel Data Analysis",Spatial Demography,04,"Siordia, Carlos; Fox, A J. 2013. ""Public Use Microdata Area Fragmentation: Research and Policy Implications of Polygon Discontiguity"". Spatial Demography, 1(1), pp. 41-55. . https://doi.org/https://doi.org/10.1007/bf03354886",true
