ProjectID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectStartYear,ProjectEndYear,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages,OutputType_Clean,Data Source,TitleLen,JournalArticle,YearsSinceStart,RDC_Atlanta,RDC_Austin,RDC_Baruch,RDC_Berkeley,RDC_Boston,RDC_CMU,RDC_Chicago,RDC_Colorado,RDC_Cornell,RDC_Dallas,RDC_Fed Board,RDC_Florida,RDC_Georgetown,RDC_Irvine,RDC_Kansas City,RDC_Kentucky,RDC_Maryland,RDC_Michigan,RDC_Minnesota,RDC_Missouri,RDC_NCRN,RDC_Nebraska,RDC_Penn State,RDC_Philadelphia,RDC_Seattle,RDC_Stanford,RDC_Texas,RDC_Triangle,RDC_UCLA,RDC_UIUC,RDC_USC,RDC_Utah,RDC_Washington,RDC_Wisconsin,RDC_Yale,Economics_Labor
1105.0,Completed,Labor Market Implications of External Shocks,Berkeley,2013.0,2017.0,William R Walker,"Why is Pollution from U.S. Manufacturing Declining? The Roles of Environmental Regulation, Productivity, and Trade","Joseph S. Shapiro & Reed Walker, 2015. ""Why is Pollution from U.S. Manufacturing Declining"" The Roles of Environmental Regulation, Productivity, and Trade,"" Cowles Foundation Discussion Papers 1982R3, Cowles Foundation for Research in Economics, Yale University, revised Apr 2018.",WP,PB,Cowles Foundation,2018.0,,,1982R3,,Working Paper,,114.0,0,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1109.0,Active,International Buyer-Seller Matches,Penn State,2014.0,,James R Tybout,Two-sided Search in International Markets,"Tybout, James, David Jinkins, Daniel Yi Xu, Jonathan Eaton, 2021 (revised draft). ""Two-sided Search in International Markets."" Mimeo. ",MI,UP,,2021.0,,,,,Other Publication,,41.0,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,no
1109.0,Active,International Buyer-Seller Matches,Penn State,2014.0,,James R Tybout,A Search and Learning Model of Export Dynamics,"Eslava, Marcela , James Tybout, David Jinkins, C. Krizan, and Jonathan Eaton, 2021 (revised draft). ""A Search and Learning Model of Export Dynamics,"" NBER Working Paper 29100 ",WP,PB,NBER,2021.0,July,,29100,,Working Paper,,46.0,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,no
1109.0,Active,International Buyer-Seller Matches,Penn State,2014.0,,James R Tybout,Are Customs Records Consistent Across Countries? Evidence from the U.S. and Colombia,"Krizan, C.J., James Tybout, Zi Wang, Yingyan Zhao, 2020. ""Are Customs Records Consistent Across Countries? Evidence from the U.S. and Colombia,"" Working Papers 20-11, Center for Economic Studies, U.S. Census Bureau.",WP,PB,Center for Economic Studies,2020.0,,,20-11,,Working Paper,,84.0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,no
1109.0,Active,International Buyer-Seller Matches,Penn State,2014.0,,James R Tybout,Two-sided Search in International Markets,"Jonathan Eaton & David Jinkins & James Tybout & Daniel Yi Xu, 2022. ""Two-sided Search in International Markets,"" Working Papers 22-02, Center for Economic Studies, U.S. Census Bureau.",WP,PB,Center for Economic Studies,2022.0,January,,22-02,,Working Paper,,41.0,0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,no
1109.0,Active,International Buyer-Seller Matches,Penn State,2014.0,,James R Tybout,Two-sided Search in International Markets,"Jonathan Eaton & David Jinkins & James R. Tybout & Daniel Xu, 2022. ""Two-Sided Search in International Markets,"" NBER Working Papers 29684, National Bureau of Economic Research, Inc.",WP,PB,NBER,2022.0,January,,29684,,Working Paper,,41.0,0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,no
1109.0,Active,International Buyer-Seller Matches,Penn State,2014.0,,James R Tybout,Two-sided Search in International Markets,"Tybout, James, David Jinkins, Daniel Yi Xu, Jonathan Eaton, 2016. ""Two-sided Search in International Markets,"" 2016 Meeting Papers 973, Society for Economic Dynamics.",JA,PB,Society for Economic Dynamics,2016.0,,,,,Journal Article Publication,,41.0,1,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,no
1109.0,Active,International Buyer-Seller Matches,Penn State,2014.0,,James R Tybout,A Search and Learning Model of Export Dynamics,"Eslava, Marcela , James Tybout, David Jinkins, C. Krizan, and Jonathan Eaton, 2015. ""A Search and Learning Model of Export Dynamics,"" 2015 Meeting Papers 1535, Society for Economic Dynamics.",JA,PB,Society for Economic Dynamics,2015.0,,,,,Journal Article Publication,,46.0,1,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,no
1111.0,Completed,Generating A Geographic Wage Comparison Index,Triangle,2012.0,2016.0,Alan F Karr,Public-Use vs. Restricted-Use: An Analysis Using the American Community Survey,"Kinney, Satkartar K., and Alan F. Karr. 2017. “Public-Use vs. Restricted-Use: An Analysis Using the American Community Survey.” Center for Economic Studies Discussion Paper 17-12. [RDC]",WP,PB,Center for Economic Studies,2017.0,,, 17-12,,Working Paper,,78.0,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,no
1112.0,Completed,US Importer Heterogeneity and Exporter Performance,Boston,2014.0,2017.0,Raluca Dragusanu,Firm-to-Firm Matching Along the Global Supply Chain,"Dragusanu, Raluca. 2014. “Firm-to-Firm Matching Along the Global Supply Chain.” Ph.D. dissertation, Harvard University. [RDC]",DI,PB,Harvard University,2014.0,,,,,Graduate Research Output,,51.0,0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1112.0,Completed,US Importer Heterogeneity and Exporter Performance,Boston,2014.0,2017.0,Raluca Dragusanu,Global Multisourcing and Supply Risk Diversification,"Chung, Elaine. 2017. “Global Multisourcing and Supply Risk Diversification.” Harvard University mimeo. [RDC]",MI,UP,Harvard University,2017.0,,,,,Other Publication,,52.0,0,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1115.0,Completed,Analyzing the Long-term Effectiveness of Business Assistance on Firm Productivity and Survival,Atlanta,2014.0,2017.0,Jan L Youtie,Evaluating the Long-Term Effect of NIST MEP Services on Establishment Performance,"Lipscomb, Clifford A., Jan Youtie, Sanjay Arora, Andy Krause, and Philip Shapira. 2015. “Evaluating the Long-Term Effect of NIST MEP Services on Establishment Performance.” Center for Economic Studies Discussion Paper 15-09. [RDC]",WP,PB,Center for Economic Studies,2015.0,,, 15-09,,Working Paper,,81.0,0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1115.0,Completed,Analyzing the Long-term Effectiveness of Business Assistance on Firm Productivity and Survival,Atlanta,2014.0,2017.0,Jan L Youtie,Evaluating the Impact of Manufacturing Extension Services on Establishment Performance,"Lipscomb, Clifford A., Jan Youtie, Philip Shapira, Sanjay Arora, and Andy Krause, “Evaluating the Impact of Manufacturing Extension Services on Establishment Performance,” Economic Development Quarterly, 2018, 32:29-43. [RDC]",JA,PB,Economic Development Quarterly,2018.0,,32,,29-43,Journal Article Publication,,86.0,1,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1119.0,Completed,Firm Dynamics in the Agricultural Services Sector: Evidence from the Longitudinal Business Database,Wisconsin,2014.0,2019.0,Richard Dunn,Food and Agricultural Industries: Opportunities for Improving Measurement and Reporting,"Dunn, Richard, and Brent Hueth. 2017. “Food and Agricultural Industries: Opportunities for Improving Measurement and Reporting.” American Journal of Agricultural Economics 99: 510-523. [RDC]",JA,PB,American Journal of Agricultural Economics,2017.0,,99,,510-523,Journal Article Publication,,87.0,1,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,no
1119.0,Completed,Firm Dynamics in the Agricultural Services Sector: Evidence from the Longitudinal Business Database,Wisconsin,2014.0,2019.0,Richard Dunn,Employment and Payroll Dynamics in Support Services for Agriculture,"Anton Babkin, Richard A. Dunn,​ Brent Hueth, Elan Segarra (2021) Employment and Payroll Dynamics in Support Services for Agriculture. Applied Economic Perspectives and Policy 44 (3): 1482–98.",JA,PB,Applied Economic Perspectives and Policy,2022.0,,44,3,1482-98,Journal Article Publication,,67.0,1,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,no
1119.0,Completed,Firm Dynamics in the Agricultural Services Sector: Evidence from the Longitudinal Business Database,Wisconsin,2014.0,2019.0,Richard Dunn,Food and Agricultural Industries: Opportunities for Improving Measurement and Reporting,"Dunn, Richard, and Brent Hueth. 2016. “Food and Agricultural Industries: Opportunities for Improving Measurement and Reporting.” Center for Economic Studies Discussion Paper 16-58. [RDC]",WP,PB,Center for Economic Studies,2016.0,,, 16-58,,Working Paper,,87.0,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,no
1119.0,Completed,Firm Dynamics in the Agricultural Services Sector: Evidence from the Longitudinal Business Database,Wisconsin,2014.0,2019.0,Richard Dunn,Employment and Payroll Dynamics in Support Services for Agriculture,"Anton Babkin, Richard A. Dunn,​ Brent Hueth, Elan Segarra (2021) Employment and Payroll Dynamics in Support Services for Agriculture. Mimeo.",MI,UP,,2021.0,,,,,Other Publication,,67.0,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,no
1125.0,Completed,The Determinants and Consequences of Personal Bankruptcy,Baruch,2013.0,2016.0,Tal Gross,Social Influence and the Consumer Bankruptcy Decision,"Fisher, Jonathan D., 2017. “Social Influence and the Consumer Bankruptcy Decision.” Center for Economic Studies Discussion Paper 17-60. [RDC]",WP,PB,Center for Economic Studies,2017.0,,, 17-60,,Working Paper,,53.0,0,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1125.0,Completed,The Determinants and Consequences of Personal Bankruptcy,Baruch,2013.0,2016.0,Tal Gross,Social Influence and the Consumer Bankruptcy Decision,"Fisher, Jonathan D., 2020. “Social Influence and the Consumer Bankruptcy Decision.” Contemporary Economic Policy 38(3) (July 2020) 474-482.",JA,PB,Contemporary Economic Policy,2020.0,July,38,3,474-482,Journal Article Publication,,53.0,1,7.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1125.0,Completed,The Determinants and Consequences of Personal Bankruptcy,Baruch,2013.0,2016.0,Tal Gross,Who Files for Personal Bankruptcy in the United States?,"Fisher, Jonathan. 2019. “Who Files for Personal Bankruptcy in the United States?” Journal of Consumer Affairs 53(4) (Winter 2019) 2003-2026.",JA,PB,Journal of Consumer Affairs,2019.0,Winter,53,4,2003-2026,Journal Article Publication,,55.0,1,6.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1125.0,Completed,The Determinants and Consequences of Personal Bankruptcy,Baruch,2013.0,2016.0,Tal Gross,Who Files for Personal Bankruptcy in the United States?,"Fisher, Jonathan. 2017. “Who Files for Personal Bankruptcy in the United States?” Center for Economic Studies Discussion Paper 17-54. [RDC]",WP,PB,Center for Economic Studies,2017.0,,, 17-54,,Working Paper,,55.0,0,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1127.0,Completed,Impact of R&D Practices on R&D effectiveness (RQ),UCLA,2014.0,2017.0,Anne Marie Knott,How Innovation Really Works,"Knott, Anne Marie. 2017. How Innovation Really Works. McGraw Hill.",BK,PB,McGraw-Hill,2017.0,,,,,,,27.0,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,no
1127.0,Completed,Impact of R&D Practices on R&D effectiveness (RQ),UCLA,2014.0,2017.0,Anne Marie Knott,Reconciling the Firm Size and Innovation Puzzle,"Knott, Anne Marie, and Carl Vieregger. 2020.“Reconciling the Firm Size and Innovation Puzzle,” Organization Science. 31(2).",JA,PB,Organization Science,2020.0,March,31,2,,Journal Article Publication,,47.0,1,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,no
1127.0,Completed,Impact of R&D Practices on R&D effectiveness (RQ),UCLA,2014.0,2017.0,Anne Marie Knott,Outsourced R&D and GDP Growth,"Knott, Anne Marie. 2016. “Outsourced R&D and GDP Growth.” Center for Economic Studies Discussion Paper 16-19. [RDC]",WP,PB,Center for Economic Studies,2016.0,,, 16-19,,Working Paper,,29.0,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,no
1127.0,Completed,Impact of R&D Practices on R&D effectiveness (RQ),UCLA,2014.0,2017.0,Anne Marie Knott,Reconciling the Firm Size and Innovation Puzzle,"Knott, Anne Marie, and Carl Vieregger. 2016. “Reconciling the Firm Size and Innovation Puzzle.” Center for Economic Studies Discussion Paper 16-20. [RDC]",WP,PB,Center for Economic Studies,2016.0,,, 16-20,,Working Paper,,47.0,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,no
1134.0,Completed,Firm Dynamics Across Sectors and Countries,Dallas,2015.0,2023.0,Mu-Jeung Yang,Does Firm Ownership Matter For the Business Cycle?,"Berger, David; Sunderam, Adi (2019) ""Does Firm Ownership Matter For the Business Cycle?” Mimeo",MI,UP,,2019.0,,,,,Other Publication,,50.0,0,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1134.0,Completed,Firm Dynamics Across Sectors and Countries,Dallas,2015.0,2023.0,Mu-Jeung Yang,How Do CEOs Make Strategy?,"Yang, Mu-Jeung; Christensen, Michael; Bloom, Nick; Sadun, Raffaella; Rivkin; Jul (2020) ""How Do CEOs Make Strategy?"" Academy of Management Proceedings. 2020(1).",WP,PB,Academy of Management Proceedings,2020.0,July,,,,Working Paper,,26.0,0,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1134.0,Completed,Firm Dynamics Across Sectors and Countries,Dallas,2015.0,2023.0,Mu-Jeung Yang,How Do CEOs Make Strategy?,"Yang, Mu-Jeung; Christensen, Michael; Bloom, Nick; Sadun, Raffaella; Rivkin; Jan (2020) ""How Do CEOs Make Strategy?"", NBER Working Paper 27952",WP,PB,NBER,2020.0,January,,27952,,Working Paper,,26.0,0,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1151.0,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013.0,2018.0,Shai Bernstein,Asset Allocation in Bankruptcy,"Bernstein, Shai, Emanuele Colonnelli, and Benjamin Iverson. 2016. “Asset Allocation in Bankruptcy.” Center for Economic Studies Discussion Paper 16-13.",WP,PB,Center for Economic Studies,2016.0,,,16-13,,Working Paper,,30.0,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no
1151.0,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013.0,2018.0,Shai Bernstein,Bankruptcy Spillovers,"Bernstein, Shai, Emanuele Colonnelli, Xavier Giroud, and Benjamin Iverson. ""Bankruptcy Spillovers.""Journal of Financial Economics, 133, No. 3, September 2019: 608-633.",JA,PB,Journal of Financial Economics,2019.0,September,133,,608-633,Journal Article Publication,,21.0,1,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no
1151.0,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013.0,2018.0,Shai Bernstein,Bankruptcy Spillovers,"Bernstein, Shai, Emanuele Colonnelli, Xavier Giroud, and Benjamin Iverson. 2017. “Bankruptcy Spillovers.” NBER Working Paper No. 23162.",WP,PB,NBER,2017.0,,,23162,,Working Paper,,21.0,0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no
1151.0,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013.0,2018.0,Shai Bernstein,Bankruptcy Spillovers,"Bernstein, Shai, Emanuele Colonnelli, Xavier Giroud, and Benjamin Iverson. 2017. “Bankruptcy Spillovers.” Center for Economic Studies Discussion Paper 17-16.",WP,PB,Center for Economic Studies,2017.0,,,17-16,,Working Paper,,21.0,0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no
1151.0,Completed,Estimating the Effects of Bankruptcy Regimes on Firm Outcomes,Stanford,2013.0,2018.0,Shai Bernstein,Asset Allocation in Bankruptcy,"Bernstein, Shai, Emanuele Colonnelli, and Benjamin Iverson, “Asset Allocation in Bankruptcy.” Journal of Finance, 2019, 74:5-53.",JA,PB,Journal of Finance,2019.0,,74,1,`5-53,Journal Article Publication,,30.0,1,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no
1153.0,Completed,Innovation in the Business Research and Development and Innovation Survey,UCLA,2014.0,2017.0,Juana Sanchez,"Non-Technological and Mixed Modes of Innovation in the United States: Evidence from the Business Research and Development and Innovation Survey, 2008-2011","Sanchez, Juana. 2014. “Non-Technological and Mixed Modes of Innovation in the United States: Evidence from the Business Research and Development and Innovation Survey, 2008-2011.” Center for Economic Studies Discussion Paper 14-35. [RDC] ",WP,PB,Center for Economic Studies,2014.0,,, 14-35,,Working Paper,,154.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,no
1153.0,Completed,Innovation in the Business Research and Development and Innovation Survey,UCLA,2014.0,2017.0,Juana Sanchez,"R&D, Attrition and Multiple Imputation in BRDIS","Sanchez, Juana, and Sydney Noelle Kahmann. 2017. “R&D, Attrition and Multiple Imputation in BRDIS.” Center for Economic Studies Discussion Paper 17-13. [RDC]",WP,PB,Center for Economic Studies,2017.0,,, 17-13,,Working Paper,,47.0,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,no
1153.0,Completed,Innovation in the Business Research and Development and Innovation Survey,UCLA,2014.0,2017.0,Juana Sanchez,"Identification Strategies for Models of Innovation, R&D and Productivity","Sanchez, Juana. 2015. “Identification Strategies for Models of Innovation, R&D and Productivity.” In JSM Proceedings, Business and Economic Statistics Section, American Statistical Association. [RDC]",BC,PB,"In JSM Proceedings, Business and Economic Statistics Section, American Statistical Association",2015.0,,,,,Book,,72.0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,no
1153.0,Completed,Innovation in the Business Research and Development and Innovation Survey,UCLA,2014.0,2017.0,Juana Sanchez,Innovation Output Choices and Characteristics of Firms in the U.S,"Sanchez, Juana. 2014. “Innovation Output Choices and Characteristics of Firms in the U.S.” Center for Economic Studies Discussion Paper 14-42. [RDC] ",WP,PB,Center for Economic Studies,2014.0,,, 14-42,,Working Paper,,65.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,no
1153.0,Completed,Innovation in the Business Research and Development and Innovation Survey,UCLA,2014.0,2017.0,Juana Sanchez,Sensitivity of Econometric Estimates to Item Non-response Adjustment,"Sanchez, Juana. 2016. “Sensitivity of Econometric Estimates to Item Non-response Adjustment.” Proceedings of the Fifth International Conference on Establishment Surveys. [RDC]",JA,PB,Proceedings of the Fifth International Conference on Establishment Surveys,2016.0,,,,,Journal Article Publication,,68.0,1,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,no
1157.0,Completed,The 'Safe Design Project': Addressing Disclosure Risk of Contextualized Microdata in Survey Design,Michigan,2013.0,2018.0,Kristine M Witkowski,Finding a Needle in a Haystack: The Theoretical and Empirical Foundations of Assessing Disclosure Risk for Contextualized Microdata,"Leicht, Kevin T. and Kristine Witkowski. “Finding a Needle in a Haystack: The Theoretical and Empirical Foundations of Assessing Disclosure Risk for Contextualized Microdata”. Proceedings of Statistics Canada Symposium 2016.",JA,PB,Proceedings of Statistics Canada Symposium 2016.,2016.0,,,,,Journal Article Publication,,131.0,1,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1158.0,Completed,The Microfoundations of Trade in Industrial Products,Berkeley,2014.0,2019.0,Meredith Fowlie,Challenges in the Measurement of Leakage Risk,"Fowlie, Meredith, and Mar Reguant, “Challenges in the Measurement of Leakage Risk,” American Economic Review, 2018, 108:124-129.",JA,PB,American Economic Review,2018.0,,108,,124-129,Journal Article Publication,,45.0,1,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1158.0,Completed,The Microfoundations of Trade in Industrial Products,Berkeley,2014.0,2019.0,Meredith Fowlie,Measuring Leakage Risk,"Fowlie, Meredith L., Mar Reguant, and Stephen P. Ryan. 2016. “Measuring Leakage Risk.” Report to the California Air Resources Board, 2018.",RE,PB,California Air Resources Board,2016.0,,,,,Other Publication,,22.0,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1158.0,Completed,The Microfoundations of Trade in Industrial Products,Berkeley,2014.0,2019.0,Meredith Fowlie,Mitigating Emissions Leakage in Incomplete Carbon Markets,"Fowlie, Meredith and Mar Reguant (2019) “Mitigating Emissions Leakage in Incomplete Carbon Markets”. EI Working Paper.",WP,PB,EI Working Paper,2019.0,,,,,Working Paper,,57.0,0,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1169.0,Completed,"Introduction of Head Start, Maternal Labor Supply and Child Outcomes",Chicago,2013.0,2015.0,Robert Kaestner,Introduction of Head Start and Maternal Labor Supply: Evidence from a Regression Discontinuity Design,"Long, Cuiping. 2016. “Introduction of Head Start and Maternal Labor Supply: Evidence from a Regression Discontinuity Design.” Center for Economic Studies Discussion Paper 16-35. [RDC]",WP,PB,Center for Economic Studies,2016.0,,, 16-35,,Working Paper,,101.0,0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1179.0,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013.0,2018.0,Teresa C Fort,Breaking Up Is Hard To Do: Why Firms Fragment Production Across Locations,"Fort, Teresa C. 2013. “Breaking Up Is Hard To Do: Why Firms Fragment Production Across Locations.” Center for Economic Studies Discussion Paper 13-35. [RDC]  [became Technology and Production Fragmentation: Domestic versus Foreign Sourcing]",WP,PB,Center for Economic Studies,2013.0,,, 13-35,,Working Paper,,73.0,0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1179.0,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013.0,2018.0,Teresa C Fort,Factoryless Goods Producers in the U.S,"Bernard, Andrew B., and Teresa C. Fort. 2013. “Factoryless Goods Producers in the U.S.” Center for Economic Studies Discussion Paper 13-46. ",WP,PB,Center for Economic Studies,2013.0,,,13-46,,Working Paper,,38.0,0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1179.0,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013.0,2018.0,Teresa C Fort,Technology and Production Fragmentation: Domestic versus Foreign Sourcing,"Fort, Teresa C. 2015. “Technology and Production Fragmentation: Domestic versus Foreign Sourcing.” Dartmouth University mimeo.",MI,UP,Dartmouth University,2015.0,,,,,Other Publication,,73.0,0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1179.0,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013.0,2018.0,Teresa C Fort,The Margins of Global Sourcing: Theory and Evidence from U.S. Firms,"Antràs, Pol, Teresa C. Fort, and Felix Tintelnot. 2017. “The Margins of Global Sourcing: Theory and Evidence from U.S. Firms.” American Economic Review 107: 2514-2564.",JA,PB,American Economic Review,2017.0,,107,,2514-2564,Journal Article Publication,,67.0,1,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1179.0,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013.0,2018.0,Teresa C Fort,The Margins of Global Sourcing: Theory and Evidence from U.S. Firms,"Antras, Pol, Teresa C. Fort, and Felix Tintelnot. 2014. “The Margins of Global Sourcing: Theory and Evidence from U.S. Firms.” Center for Economic Studies Discussion Paper 14-47.",WP,PB,Center for Economic Studies,2014.0,,,14-47,,Working Paper,,67.0,0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
